agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2025-09-09T00:00:00.000Z,,1,,1981-12-19T00:00:00.000Z,0,1,,,A,0,3,,,1,0,10,1,1940-07-01T00:00:00.000Z,1979-11-25T00:00:00.000Z,758.62,2.50,0.00,0,1,0,29400,3800,1981,0,1022,0,758.62,63000,1,N,205,0,2.50,3200,0,,,,0,0,,,0.00,060375,,,,,1,0,0,A,0,-1,,,0,CA,Currently Unavailable,94541,06001,06001436700,060014367002,37.7,-122.1,8e590b19-5a52-44e2-bea6-93dc63f8d64b
0,2025-09-09T00:00:00.000Z,0,1,,2022-09-29T00:00:00.000Z,0,3,1.0,7.0,AE,0,,7.3,8.4,1,0,,11,1986-01-01T00:00:00.000Z,2015-07-17T00:00:00.000Z,164095.64,0.00,0.00,1,RatingEngine,0,250000,0,2022,1,1,2,164095.64,0,1,N,1,,0.00,0,0,FL0222,,,,0,Hurricane Ian,30000,0.00,125124,125124,LEE COUNTY*,,,1,0,0,R,0,8,AE,1,0,FL,Currently Unavailable,33908,12071,12071001914,120710019141,26.5,-82.0,0f1f870c-e171-4c49-88e5-ffba90eee429
0,2025-09-09T00:00:00.000Z,4,1,,2012-10-29T00:00:00.000Z,0,1,,,AE,0,2,,,3,0,80,1,1950-01-01T00:00:00.000Z,2003-07-11T00:00:00.000Z,54446.74,11586.30,0.00,0,1,0,250000,47600,2012,1,50173,2,54446.74,339250,4,N,13587,2,11586.30,0,0,,305,,0,0,Hurricane Sandy,30000,0.00,345316,,,,,1,424062,0,R,0,0,,,0,NJ,Currently Unavailable,07760,34025,34025803800,340258038004,40.4,-74.0,e98818a8-baf6-4e6e-a5d5-3880071fb6a6
0,2025-09-09T00:00:00.000Z,0,1,,2022-09-29T00:00:00.000Z,0,,2.0,41.0,AE,0,,41.8,0.0,2,0,,11,1995-01-01T00:00:00.000Z,2005-05-31T00:00:00.000Z,250000.00,0.00,0.00,1,RatingEngine,0,250000,100000,2022,1,251250,F,250000.00,671620,4,N,,1,0.00,,,FL0222,,,,0,Hurricane Ian,30000,0.00,120289,120289,SEMINOLE COUNTY*,,,1,732695,,A,0,2,AE,1,0,FL,Currently Unavailable,32765,12117,12117021317,121170213171,28.6,-81.2,9dba0c9b-9657-4196-aa25-27137d1ff8b9
0,2025-09-09T00:00:00.000Z,4,1,,1978-02-07T00:00:00.000Z,0,,,,,0,,,,3,0,,1,1492-10-12T00:00:00.000Z,1977-08-26T00:00:00.000Z,,,,0,,0,25000,0,1978,0,,,0.00,,1,,,,0.00,,,,2,,0,0,Flooding,,0.00,330132,,,,06,1,,,,0,0,,,0,MA,Currently Unavailable,01867,25017,25017334300,250173343004,42.5,-71.1,babad555-55f8-453a-b492-7f9b3e63e04f
0,2025-09-09T00:00:00.000Z,,1,,2001-09-14T00:00:00.000Z,0,,,,A10,0,3,,,1,0,10,1,1969-07-01T00:00:00.000Z,1986-09-22T00:00:00.000Z,16901.48,1650.79,0.00,0,1,0,141400,45000,2001,1,18000,1,16901.48,141500,2,N,2700,1,1650.79,0,0,,161,,0,0,Torrential rain,30000,0.00,125124,,,,,1,141500,0,R,0,1,,,0,FL,Currently Unavailable,33903,12071,12071020700,120710207002,26.7,-81.9,0993daa6-e98d-4e77-859a-4f2646200acc
0,2025-09-09T00:00:00.000Z,,1,,1985-04-10T00:00:00.000Z,0,2,,,A,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1982-12-11T00:00:00.000Z,,,,0,3,0,5000,0,1985,0,,0,0.00,,1,N,,,0.00,,0,,825,,0,0,Flooding,,0.00,220140,,,98,98,1,,,,0,0,,,0,LA,Currently Unavailable,70715,22077,22077952000,220779520001,30.8,-91.6,09456fe4-ceeb-4f91-9121-da96e7ef4aa6
0,2025-09-09T00:00:00.000Z,0,1,,2015-10-03T00:00:00.000Z,0,,,,AE,0,4,,,2,0,,11,1986-01-01T00:00:00.000Z,2004-06-21T00:00:00.000Z,,,,1,RatingEngine,0,250000,66000,2015,1,1022,F,0.00,315646,0,N,,1,0.00,,,,674,,0,0,October severe storms,30000,0.00,455412,455412,"CHARLESTON, CITY OF",20,01,1,405276,,R,0,0,AE,1,0,SC,Currently Unavailable,29407,45019,45019002612,450190026121,32.8,-80.0,c9ac1a65-f47f-4c5e-ae5d-d1e9b6adf55d
0,2025-09-09T00:00:00.000Z,1,1,,1991-10-30T00:00:00.000Z,0,,,,X,0,,,,3,0,10,1,1959-07-01T00:00:00.000Z,1988-01-21T00:00:00.000Z,21197.05,12992.05,0.00,0,1,0,185000,15000,1991,1,24902,0,21197.05,162000,4,N,17631,0,12992.05,0,0,,563,,0,0,"The ""Halloween"" Storm",20000,0.00,250263,,,,,0,0,0,A,0,0,,,0,MA,Currently Unavailable,02232,25023,25023507104,250235071043,42.1,-70.6,c702e9cc-d97e-4daf-aa28-531023ab9d90
0,2025-09-09T00:00:00.000Z,1,1,,2020-01-10T00:00:00.000Z,1,,,,X,0,7,,,2,0,50,1,1960-08-01T00:00:00.000Z,2017-10-22T00:00:00.000Z,16674.87,0.00,0.00,0,7,0,150000,60000,2020,0,15704,F,16674.87,146760,1,N,0,F,0.00,39500,0,,,,,0,,30000,0.00,421368,421368,"NORTH EAST, TOWNSHIP OF",20,,1,181373,0,A,0,1,X,1,0,PA,Currently Unavailable,16428,42049,42049011701,420490117012,42.3,-79.8,d732ac21-f981-4ceb-9358-c2ad6da0d431
0,2025-09-09T00:00:00.000Z,0,1,5,2017-09-10T00:00:00.000Z,0,,-5.0,9.0,AE,0,3,4.2,4.3,1,0,,6,1974-07-01T00:00:00.000Z,2003-06-01T00:00:00.000Z,,,,0,W,0,500000,500000,2017,0,,2,0.00,,,N,,2,0.00,,,,684,,0,0,Hurricane Irma,30000,0.00,125129,125129,MONROE COUNTY*,99,99,0,,,A,0,0,AE,8,0,FL,Currently Unavailable,33040,12087,12087971800,120879718004,24.6,-81.7,1ef9e3b9-2d36-4076-903f-532549199bc2
0,2025-09-09T00:00:00.000Z,2,1,5,2018-06-30T00:00:00.000Z,0,,2.0,844.0,AE,0,,,,2,0,,11,1977-02-01T00:00:00.000Z,2006-08-02T00:00:00.000Z,1383.25,0.00,0.00,0,RatingEngine,0,250000,0,2018,1,3383,2,1383.25,231748,0,N,,,0.00,,,,,,0,0,,30000,0.00,190488,190488,"CLIVE, CITY OF",,,1,254390,,R,0,0,AE,1,0,IA,Currently Unavailable,50325,19153,19153011206,191530112061,41.6,-93.7,0d879e3e-d7e7-405f-9775-d2a0cf2c7158
0,2025-09-09T00:00:00.000Z,,1,,1994-11-16T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,1,1948-01-01T00:00:00.000Z,1993-03-15T00:00:00.000Z,,,,0,1,0,88000,42000,1994,1,,1,0.00,,1,N,,1,0.00,,0,,,,0,0,,20000,0.00,120314,,,08,08,1,,,R,0,0,,,0,FL,Currently Unavailable,32119,12127,12127082401,121270824012,29.2,-81.0,e28c2bc9-7e19-47eb-8e6d-b768ed0edbdf
0,2025-09-09T00:00:00.000Z,2,1,,2005-08-29T00:00:00.000Z,0,,,,A01,0,2,,,2,0,10,1,1915-01-01T00:00:00.000Z,1990-08-09T00:00:00.000Z,18604.72,0.00,0.00,0,1,0,250000,100000,2005,1,19605,2,18604.72,155700,2,N,,2,0.00,,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,173000,,A,0,0,,,0,LA,Currently Unavailable,70118,22071,22071011700,220710117004,29.9,-90.1,03ab7bf8-9b9f-4b52-ac9f-d13f65805755
0,2025-09-09T00:00:00.000Z,,1,,1993-10-27T00:00:00.000Z,0,,,,A,0,,,,1,0,10,1,1977-07-01T00:00:00.000Z,1984-01-15T00:00:00.000Z,,,,0,1,0,91600,5000,1993,0,,9,0.00,,4,N,,9,0.00,,0,,,,0,0,,,0.00,375348,,,97,97,0,,,A,0,0,,,0,NC,Currently Unavailable,27900,37055,37055970101,370559701011,36.1,-75.7,1db76246-cdaa-4a29-8c9f-6a9b60505ca1
0,2025-09-09T00:00:00.000Z,2,1,,2012-10-29T00:00:00.000Z,0,,-6.0,9.0,AE,0,,5.3,2.9,2,0,,11,1940-01-01T00:00:00.000Z,2009-10-13T00:00:00.000Z,54555.11,0.00,0.00,0,RatingEngine,0,250000,0,2012,1,50827,5,54555.11,133669,1,N,,,0.00,,,,306,,0,0,Hurricane Sandy,30000,0.00,360467,360467,"HEMPSTEAD, TOWN OF",,,1,212172,,R,0,3,AE,1,0,NY,Currently Unavailable,11518,36059,36059412200,360594122003,40.6,-73.7,4733b3f7-f52c-4729-9870-26bd9fe8703b
0,2025-09-09T00:00:00.000Z,4,1,,1978-02-06T00:00:00.000Z,0,,,,,0,,,,2,0,,4,1492-10-12T00:00:00.000Z,1977-04-30T00:00:00.000Z,3500.00,0.00,0.00,0,,0,3500,0,1978,0,3700,,3500.00,4500,1,,,,0.00,,,,,,0,0,,,0.00,330132,,,,,1,0,,A,0,3,,,0,NH,Currently Unavailable,03755,33009,33009961602,330099616024,43.7,-72.3,164bcf5e-7354-4bf6-99d1-9019b84e905b
0,2025-09-09T00:00:00.000Z,0,1,,2016-04-18T00:00:00.000Z,0,,,,X,0,3,,,1,0,,11,1972-01-15T00:00:00.000Z,2023-11-07T00:00:00.000Z,16152.27,0.00,0.00,0,RatingEngine,0,121000,45000,2016,1,17152,2,16152.27,183379,4,N,,1,0.00,,0,,677,,0,0,Spring severe storms,30000,0.00,480287,480287,HARRIS COUNTY*,20,,1,199401,,A,0,1,X,1,0,TX,Currently Unavailable,77041,48201,48201540102,482015401021,29.9,-95.6,c66f6e30-5f7d-44ae-a93c-5a6b0f61b54f
0,2025-09-09T00:00:00.000Z,4,1,,2020-02-17T00:00:00.000Z,0,,,,X,0,2,,,2,0,,11,1968-07-01T00:00:00.000Z,2006-08-09T00:00:00.000Z,4931.59,0.00,0.00,0,RatingEngine,0,75000,30000,2020,1,5932,G,4931.59,194417,4,N,0,1,0.00,20000,,,,,,0,,30000,0.00,280101,280101,LEFLORE COUNTY *,20,,1,243021,0,A,0,,X,1,0,MS,Currently Unavailable,38930,28083,28083950400,280839504002,33.5,-90.1,92bc618d-3732-4957-a363-944d291c5dcb
0,2025-09-09T00:00:00.000Z,,1,,1995-05-08T00:00:00.000Z,0,,,,X,0,,,,1,0,10,2,1962-08-01T00:00:00.000Z,1987-08-08T00:00:00.000Z,17905.78,0.00,0.00,0,1,0,68200,0,1995,1,20757,0,17905.78,67500,4,N,,0,0.00,,1,,582,,0,0,Flooding,30000,0.00,225199,,,,,0,0,,A,0,0,,,0,LA,Currently Unavailable,70005,22051,22051022400,220510224002,30.0,-90.1,578945a9-6cc4-4a1f-bca3-ac3363557d1a
0,2025-09-09T00:00:00.000Z,2,1,,2020-09-16T00:00:00.000Z,1,,1.0,4.0,AE,0,,4.6,4.6,3,0,50,1,2006-01-01T00:00:00.000Z,2014-03-12T00:00:00.000Z,631.76,0.00,0.00,1,1,0,250000,0,2020,0,1882,F,631.76,117751,4,N,,,0.00,,0,FL0520,,,,0,Hurricane Sally,30000,0.00,120080,120080,ESCAMBIA COUNTY*,,,0,160745,,A,0,2,AE,1,0,FL,Currently Unavailable,32507,12033,12033002604,120330026042,30.3,-87.5,34e463ee-adf3-4011-8332-c8d46c887804
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,0.0,1.5,AOB,0,,-4.0,1.5,1,0,,1,1975-12-01T00:00:00.000Z,2004-02-20T00:00:00.000Z,100000.00,50000.00,0.00,1,1,0,100000,50000,2005,1,127435,0,100000.00,1087840,4,N,75763,0,50000.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,1359800,0,A,0,6,,,0,LA,Currently Unavailable,70128,22071,22071001745,220710017452,30.1,-90.0,b17550e7-5354-4335-a76a-88c3b2ee695c
0,2025-09-09T00:00:00.000Z,,129,,2014-08-19T00:00:00.000Z,1,3,,,C,0,4,,,3,0,10,3,1980-06-01T00:00:00.000Z,2010-07-15T00:00:00.000Z,,,,1,1,0,14240000,100000,2014,0,,F,0.00,,0,H,,F,0.00,,0,,,,0,0,,30000,0.00,370044,370044,"ATLANTIC BEACH, TOWN OF",99,99,129,,,A,0,0,VE,1,0,NC,Currently Unavailable,28512,37031,37031971102,370319711022,34.7,-76.7,52c9677c-f200-49a2-baa2-e6915b3a494f
0,2025-09-09T00:00:00.000Z,0,1,8,2018-10-10T00:00:00.000Z,0,,,,X,0,3,,,1,0,,1,1974-01-01T00:00:00.000Z,2006-01-25T00:00:00.000Z,-1211.82,0.00,0.00,0,1,0,200000,80000,2018,0,2462,F,-1211.82,157852,0,N,,F,0.00,,,,689,,0,0,Hurricane Michael,30000,0.00,120009,120009,"LYNN HAVEN, CITY OF",20,08,0,2693,,A,0,0,AE,1,0,FL,Currently Unavailable,32444,12005,12005001403,120050014031,30.2,-85.7,f32b036c-669a-4b96-b856-977160795307
0,2025-09-09T00:00:00.000Z,2,1,,1996-01-20T00:00:00.000Z,0,,,,A15,0,2,,,3,0,10,1,1900-01-01T00:00:00.000Z,1992-08-18T00:00:00.000Z,17900.52,5832.36,0.00,0,1,0,82500,7900,1996,0,41901,1,17900.52,48000,2,N,9675,1,5832.36,28000,0,,588,2,1,0,Flooding,,0.00,420397,,,,,1,0,0,A,0,,,,0,PA,Currently Unavailable,17110,42043,42043021901,420430219012,40.3,-76.9,51354852-e2b3-4188-9339-fd0ae2d513fe
0,2025-09-09T00:00:00.000Z,2,1,,2017-05-03T00:00:00.000Z,0,1,,,AE,0,,,,2,0,,1,1945-01-01T00:00:00.000Z,2011-04-12T00:00:00.000Z,5909.03,0.00,0.00,0,1,0,42500,0,2017,0,7409,G,5909.03,84471,2,N,,0,0.00,,0,,359,,0,0,Late spring severe storms,30000,0.00,290051,290051,"FULTON, CITY OF",,,1,134081,,A,0,1,AE,1,0,MO,Currently Unavailable,65251,29027,29027070400,290270704002,38.9,-92.0,3f914367-caad-4a3f-8090-c788992877f2
0,2025-09-09T00:00:00.000Z,,1,,1984-06-07T00:00:00.000Z,0,,0.0,5101.0,A06,0,3,,5100.8,1,0,10,4,1969-10-01T00:00:00.000Z,1984-03-13T00:00:00.000Z,,,,0,1,0,44000,12600,1984,0,,0,0.00,,1,N,,0,0.00,,0,,,,0,0,,,0.00,560037,,,01,01,1,,,,0,0,,,0,WY,Currently Unavailable,82601,56025,56025000200,560250002001,42.9,-106.3,4cbd383b-5e39-40b4-9938-e4b6beaef205
0,2025-09-09T00:00:00.000Z,0,1,6,2016-09-01T00:00:00.000Z,1,,-2.0,7.0,AE,0,7,5.0,5.4,1,0,50,11,1977-01-01T00:00:00.000Z,2023-01-05T00:00:00.000Z,,,,1,RatingEngine,0,250000,100000,2016,0,504,5,0.00,90261,1,N,,5,0.00,,0,,355,,0,0,Hurricane Hermine,30000,0.00,125087,125087,"ANNA MARIA, CITY OF",20,01,1,164111,,A,0,1,AE,1,0,FL,Currently Unavailable,34216,12081,12081001800,120810018002,27.5,-82.7,3b6d892d-f0e3-48c0-89ff-13167caf05fb
0,2025-09-09T00:00:00.000Z,2,1,8,1993-07-06T00:00:00.000Z,0,,,,AE,0,,,,1,0,,11,1972-07-01T00:00:00.000Z,1999-12-19T00:00:00.000Z,,,,0,RatingEngine,0,17000,0,1993,1,,G,0.00,,4,N,,,0.00,,,,957,,0,0,Midwest Flooding,30000,0.00,460044,460044,"MADISON, CITY OF",,98,1,,,A,0,0,AE,1,0,SD,Currently Unavailable,57042,46079,46079960202,460799602022,44.0,-97.1,04bc61d0-7160-4765-b686-426a3eb49270
0,2025-09-09T00:00:00.000Z,,1,,1983-04-06T00:00:00.000Z,0,,,,A01,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1983-03-16T00:00:00.000Z,,,,0,1,0,18000,6000,1983,0,,0,0.00,,4,N,,0,0.00,,0,,90,,0,0,Flooding,,0.00,225203,,,01,01,1,,,,0,0,,,0,LA,Currently Unavailable,70126,22071,22071001722,220710017221,30.0,-90.0,6812721d-ce37-496e-b0e0-b99e23f45b0f
0,2025-09-09T00:00:00.000Z,,1,,2005-08-28T00:00:00.000Z,0,,0.0,,AE,0,3,,,1,0,10,1,1984-07-01T00:00:00.000Z,1986-03-05T00:00:00.000Z,41263.72,30063.60,0.00,1,1,0,127100,43900,2005,1,37441,1,40763.72,74581,2,N,28064,1,27563.60,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225199,,,,,0,94406,0,R,0,1,,,0,LA,Currently Unavailable,70065,22051,22051020505,220510205051,30.0,-90.2,04bac2f8-9042-4585-8041-c9e9ce685d83
0,2025-09-09T00:00:00.000Z,4,1,,1978-02-06T00:00:00.000Z,0,,,,,0,,,,3,0,,2,1492-10-12T00:00:00.000Z,1977-03-25T00:00:00.000Z,23278.05,0.00,0.00,0,,0,27500,10000,1978,0,23478,,23278.05,27500,1,,,,0.00,,,,2,,0,0,Flooding,,0.00,250288,,,97,,1,0,,A,0,-3,,,0,MA,Currently Unavailable,02151,25025,25025170502,250251705022,42.4,-71.0,4113a86e-2d12-48e1-b338-af813ad7dc93
0,2025-09-09T00:00:00.000Z,2,1,,1993-04-01T00:00:00.000Z,0,,,,AE,0,,,,2,0,10,1,1949-05-01T00:00:00.000Z,1990-07-31T00:00:00.000Z,,,,0,1,0,129000,0,1993,0,,1,0.00,,1,N,,0,0.00,,0,,,,0,0,,15000,0.00,345300,,,,97,1,,,A,0,0,,,0,NJ,Currently Unavailable,07035,34027,34027040102,340270401021,40.9,-74.3,395680d3-b852-4e13-9902-58429c49a871
0,2025-09-09T00:00:00.000Z,0,1,5,2005-08-25T00:00:00.000Z,0,,1.0,8.0,AHB,0,3,0.0,8.7,1,0,,6,1985-01-01T00:00:00.000Z,1997-09-01T00:00:00.000Z,0.00,11008.91,0.00,1,1,0,0,91100,2005,0,,,0.00,,4,N,11509,1,11008.91,0,0,,652,,0,0,Hurricane Katrina,,0.00,120635,120635,MIAMI-DADE COUNTY*,,,0,,0,A,0,,AHB,8,0,FL,Currently Unavailable,33186,12086,12086008414,120860084141,25.7,-80.4,97412890-ce36-43d4-ac3f-e24d1a522421
0,2025-09-09T00:00:00.000Z,,1,,1998-01-07T00:00:00.000Z,0,3,-1.0,42.3,A02,0,3,0.0,40.8,1,0,,1,1984-01-01T00:00:00.000Z,1997-06-27T00:00:00.000Z,27854.43,4963.94,0.00,1,1,0,78800,10000,1998,0,28355,0,27854.43,67200,2,N,5464,0,4963.94,0,0,,610,,0,0,Flooding,20000,0.00,225205,,,,,1,67200,0,R,0,4,,,0,LA,Currently Unavailable,70420,22103,22103040102,221030401022,30.5,-90.0,aa8f7f7c-b0ad-4af1-8422-2e8c38119ff8
0,2025-09-09T00:00:00.000Z,,1,,1979-07-25T00:00:00.000Z,0,,,,C,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1978-11-14T00:00:00.000Z,5933.36,7511.70,0.00,0,1,0,22000,10000,1979,0,6200,,5933.36,50000,4,N,7720,,7511.70,12000,0,,20,,0,0,Tropical Storm Claudette,,0.00,485467,,,,,1,0,0,A,0,1,,,0,TX,Currently Unavailable,77541,48039,48039664300,480396643001,29.0,-95.4,32207a54-4f75-4e89-bcea-7549c4ba4712
0,2025-09-09T00:00:00.000Z,,1,,1982-01-04T00:00:00.000Z,0,1,,,A,0,2,,,3,0,10,1,1492-10-12T00:00:00.000Z,1981-04-14T00:00:00.000Z,1478.24,3645.00,0.00,0,3,0,16500,10500,1982,0,1879,,1478.24,50000,1,N,5850,,3645.00,20000,0,,,,0,0,,,0.00,360936,,,,,1,0,0,A,0,1,,,0,NY,Currently Unavailable,10704,36119,36119001401,361190014013,40.9,-73.9,86b177a9-c562-4ca2-8529-a8c5e10a5a08
0,2025-09-09T00:00:00.000Z,2,1,,1992-12-11T00:00:00.000Z,1,,0.0,,VE,0,3,,,2,0,60,2,1979-07-01T00:00:00.000Z,1986-10-25T00:00:00.000Z,,,,1,1,0,75000,10000,1992,0,,5,0.00,,4,U,,2,0.00,,0,,567,,0,0,December Storm - Nor'easter,,0.00,345282,,,97,97,0,,,A,0,0,,,0,NJ,Currently Unavailable,08008,34029,34029738002,340297380024,39.6,-74.2,ae50303f-90b9-4cc6-876c-d2f2bc252654
0,2025-09-09T00:00:00.000Z,,1,,1980-04-13T00:00:00.000Z,0,,3.0,1.0,A04,0,3,,4.0,1,0,10,1,1492-10-12T00:00:00.000Z,1977-08-09T00:00:00.000Z,280.00,67.00,0.00,0,1,0,31900,8000,1980,0,480,,280.00,32000,1,N,267,,67.00,8000,0,,33,,0,0,Flooding,,0.00,225199,,,,,1,0,0,A,0,1,,,0,LA,Currently Unavailable,70072,22051,22051026700,220510267001,29.9,-90.1,c32e56ad-6b5b-46fe-99fd-65edfcb53761
0,2025-09-09T00:00:00.000Z,1,1,,1995-04-28T00:00:00.000Z,0,,,,C,0,2,,,3,0,10,1,1974-01-07T00:00:00.000Z,1992-12-05T00:00:00.000Z,,,,0,1,0,36700,13200,1995,0,,0,0.00,,2,N,,0,0.00,,0,,,,0,0,,,0.00,170081,,,06,06,1,,,A,0,,,,0,IL,Currently Unavailable,60016,17031,17031806102,170318061023,42.0,-87.9,4d0076b3-db17-49fd-8ed1-fae7bd0d18c4
0,2025-09-09T00:00:00.000Z,,1,,2001-06-09T00:00:00.000Z,0,,,,X,0,3,,,1,0,,1,1960-01-01T00:00:00.000Z,2001-02-25T00:00:00.000Z,74100.00,0.00,0.00,0,1,0,81500,0,2001,0,74600,0,74100.00,75000,4,N,,,0.00,,0,,633,,0,0,Tropical Storm Allison,30000,0.00,480287,,,,,1,91740,,A,0,3,,,0,TX,Currently Unavailable,77015,48201,48201233200,482012332002,29.8,-95.2,eeaf156a-9d28-48f5-a831-71d7c586a7d7
0,2025-09-09T00:00:00.000Z,0,1,,2016-09-02T00:00:00.000Z,0,,,,AE,0,,,,1,0,,1,1980-01-01T00:00:00.000Z,2015-08-29T00:00:00.000Z,58263.04,0.00,0.00,0,1,0,145000,0,2016,1,58856,5,58263.04,119700,4,N,,,0.00,,0,,355,,0,0,Hurricane Hermine,30000,0.00,120063,120063,CITRUS COUNTY *,,,1,192828,,R,0,7,AE,1,0,FL,Currently Unavailable,34428,12017,12017450500,120174505002,28.9,-82.6,a50c1e02-7d47-4790-98f5-852c09966039
0,2025-09-09T00:00:00.000Z,,1,,2017-08-28T00:00:00.000Z,0,,,,X,0,3,,,1,0,,1,1950-01-01T00:00:00.000Z,2011-07-22T00:00:00.000Z,13110.36,0.00,0.00,0,1,0,80000,0,2017,0,14110,1,13110.36,67661,4,N,,1,0.00,,0,,682,,0,0,Hurricane Harvey,30000,0.00,480296,480296,"HOUSTON, CITY OF",,,1,87295,,A,0,2,X,1,0,TX,Currently Unavailable,77016,48201,48201230400,482012304003,29.8,-95.3,0cff5c06-c045-41d9-bce6-bb601e258682
0,2025-09-09T00:00:00.000Z,2,1,,2010-03-10T00:00:00.000Z,0,3,-4.0,11.0,AE,0,2,9.5,6.9,2,0,,1,1989-01-01T00:00:00.000Z,2009-05-13T00:00:00.000Z,,,,1,2,0,42200,10500,2010,0,,5,0.00,,0,N,,5,0.00,,0,,,,0,0,,30000,0.00,120061,,,06,06,1,,,A,0,0,,,0,FL,Currently Unavailable,33946,12015,12015030502,120150305022,26.9,-82.3,a7b6f7ce-1dd3-4a4c-a6ad-4eca3b4bbb82
0,2025-09-09T00:00:00.000Z,,1,,1995-10-04T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,2,1974-10-01T00:00:00.000Z,1993-11-05T00:00:00.000Z,,,,0,1,0,58300,2100,1995,0,,1,0.00,,4,N,,1,0.00,,0,,586,,0,0,Hurricane Opal,15000,0.00,120067,,,,97,1,,,A,0,0,,,0,FL,Currently Unavailable,34113,12021,12021010802,120210108022,26.1,-81.7,03cf826a-b73f-4219-8bf1-d353a2c9505c
0,2025-09-09T00:00:00.000Z,1,1,,1996-07-18T00:00:00.000Z,0,,,,A06,0,,,,2,0,10,1,1969-01-01T00:00:00.000Z,1995-11-22T00:00:00.000Z,10197.56,0.00,0.00,0,1,0,76500,0,1996,0,10948,1,10197.56,83000,4,N,,,0.00,,0,,591,,0,0,Flooding,15000,0.00,170720,,,,,1,69500000,,R,0,-3,,,0,IL,Currently Unavailable,61109,17201,17201003711,172010037115,42.2,-89.1,cad948ba-48fb-4f10-aac8-df117290c799
0,2025-09-09T00:00:00.000Z,0,1,,2017-10-30T00:00:00.000Z,1,1,6.0,6.0,AE,0,4,4.1,4.1,3,0,15,11,1900-01-01T00:00:00.000Z,2010-02-18T00:00:00.000Z,,,,0,RatingEngine,0,250000,50000,2017,1,,2,0.00,,1,N,,1,0.00,,0,,,,0,0,,30000,0.00,365337,365337,"ISLIP,TOWN OF",97,97,1,,,R,0,2,AE,1,0,NY,Currently Unavailable,11782,36103,36103147802,361031478023,40.7,-73.1,cf357abf-236b-475c-a95b-2a07e32f9d10
0,2025-09-09T00:00:00.000Z,0,1,7,2020-11-11T00:00:00.000Z,1,,,,AE,0,3,,,1,0,10,11,1943-07-02T00:00:00.000Z,2000-01-01T00:00:00.000Z,9950.38,1403.69,0.00,0,RatingEngine,0,132000,28000,2020,1,0,2,9950.38,0,0,N,0,2,1403.69,0,0,,,,,0,Hurricane Eta,30000,0.00,125127,125127,"MADEIRA BEACH, CITY OF",,,1,0,0,A,0,0,AE,1,0,FL,Currently Unavailable,33708,12103,12103027802,121030278022,27.8,-82.8,89557208-9fa9-46f4-a0da-720d3045c975
0,2025-09-09T00:00:00.000Z,,1,,2012-10-29T00:00:00.000Z,0,,,,AE,0,3,,,3,0,,1,1974-07-01T00:00:00.000Z,1987-10-13T00:00:00.000Z,56721.06,16338.00,0.00,0,1,0,250000,34800,2012,1,54842,2,56721.06,193683,1,N,18338,2,16338.00,0,0,,305,,0,0,Hurricane Sandy,30000,0.00,345281,,,,,1,220533,0,R,0,,,1,0,NJ,Currently Unavailable,08742,34029,34029712000,340297120002,40.1,-74.0,541ba589-d341-4c1d-b414-222635d61c5f
